sample_id,st,zp,alpha_z,beta_z,alpha_m,m_max,delta_m,m_min,lambda_peak,mu_m,sigma_m,beta_q
pop05752_sample00017,34816,1.507029134,3.439456299,2.188479253,3.156541585,94.23403941,6.271306306,2.092550268,0.039067021,34.88342852,3.531128977,-1.644015508
pop05752_sample00018,36864,1.507029134,3.439456299,2.188479253,3.156541585,94.23403941,6.271306306,2.092550268,0.039067021,34.88342852,3.531128977,-1.644015508
pop05752_sample00019,38912,1.507029134,3.439456299,2.188479253,3.156541585,94.23403941,6.271306306,2.092550268,0.039067021,34.88342852,3.531128977,-1.644015508
pop05752_sample00020,40960,1.507029134,3.439456299,2.188479253,3.156541585,94.23403941,6.271306306,2.092550268,0.039067021,34.88342852,3.531128977,-1.644015508
pop05752_sample00021,43008,1.507029134,3.439456299,2.188479253,3.156541585,94.23403941,6.271306306,2.092550268,0.039067021,34.88342852,3.531128977,-1.644015508
pop05752_sample00022,45056,1.507029134,3.439456299,2.188479253,3.156541585,94.23403941,6.271306306,2.092550268,0.039067021,34.88342852,3.531128977,-1.644015508
pop05753_sample00000,0,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00001,2048,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00002,4096,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00003,6144,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00004,8192,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00005,10240,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00006,12288,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00007,14336,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00008,16384,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00009,18432,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00010,20480,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00011,22528,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00012,24576,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00013,26624,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00014,28672,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00015,30720,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00016,32768,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00017,34816,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00018,36864,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00019,38912,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00020,40960,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00021,43008,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05753_sample00022,45056,2.180699304,2.428951044,2.995010348,3.192080092,25.84773626,8.235756913,4.954796497,0.037081352,34.73422952,3.567458155,-0.295934368
pop05754_sample00000,0,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00001,2048,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00002,4096,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00003,6144,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00004,8192,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00005,10240,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00006,12288,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00007,14336,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00008,16384,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00009,18432,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00010,20480,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00011,22528,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00012,24576,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00013,26624,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00014,28672,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00015,30720,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00016,32768,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00017,34816,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00018,36864,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00019,38912,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00020,40960,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00021,43008,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05754_sample00022,45056,2.310196124,2.234705814,3.843811454,3.454738554,81.28192539,3.408220222,2.656550761,0.038217605,33.30246649,3.596581308,4.847192924
pop05755_sample00000,0,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00001,2048,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00002,4096,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00003,6144,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00004,8192,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00005,10240,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00006,12288,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00007,14336,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00008,16384,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00009,18432,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00010,20480,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00011,22528,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00012,24576,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00013,26624,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00014,28672,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00015,30720,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00016,32768,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00017,34816,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00018,36864,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00019,38912,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00020,40960,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00021,43008,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05755_sample00022,45056,1.782833395,3.025749908,2.14418722,3.418451723,15.38034179,5.683400383,8.252995546,0.034881041,34.19834764,3.564232885,3.379648507
pop05756_sample00000,0,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00001,2048,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00002,4096,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00003,6144,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00004,8192,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00005,10240,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00006,12288,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00007,14336,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00008,16384,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00009,18432,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00010,20480,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00011,22528,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00012,24576,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00013,26624,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00014,28672,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00015,30720,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00016,32768,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00017,34816,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00018,36864,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00019,38912,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00020,40960,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00021,43008,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05756_sample00022,45056,2.030635295,2.654047058,2.487524999,3.332524056,89.48768021,7.775878934,4.674606266,0.043642701,33.60584189,3.57693937,2.92981576
pop05757_sample00000,0,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00001,2048,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00002,4096,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00003,6144,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00004,8192,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00005,10240,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00006,12288,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00007,14336,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00008,16384,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00009,18432,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00010,20480,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00011,22528,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00012,24576,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00013,26624,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00014,28672,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00015,30720,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00016,32768,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00017,34816,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00018,36864,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00019,38912,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00020,40960,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00021,43008,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05757_sample00022,45056,1.830142732,2.954785902,2.177851294,3.133401891,70.674348,7.151231928,7.328786206,0.032933022,35.37391285,3.566033277,0.598206442
pop05758_sample00000,0,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00001,2048,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00002,4096,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00003,6144,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00004,8192,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00005,10240,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00006,12288,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00007,14336,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00008,16384,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00009,18432,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00010,20480,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00011,22528,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00012,24576,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00013,26624,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00014,28672,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00015,30720,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00016,32768,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00017,34816,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00018,36864,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00019,38912,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00020,40960,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00021,43008,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05758_sample00022,45056,1.837765055,2.943352418,2.184488998,3.058520741,43.32293055,5.39843436,4.771031898,0.045472616,35.39756232,3.528386862,-1.399101354
pop05759_sample00000,0,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00001,2048,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00002,4096,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00003,6144,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00004,8192,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00005,10240,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00006,12288,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00007,14336,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00008,16384,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00009,18432,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00010,20480,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00011,22528,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00012,24576,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00013,26624,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00014,28672,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00015,30720,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00016,32768,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00017,34816,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00018,36864,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00019,38912,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00020,40960,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00021,43008,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05759_sample00022,45056,1.710370889,3.134443666,2.116495998,3.008029411,27.14201411,3.833835107,8.367507335,0.028105485,33.31197679,3.595717121,3.569464027
pop05760_sample00000,0,2.16212962,2.456805569,2.912264309,3.053505336,83.48797887,4.075019812,9.107299973,0.050307557,34.66899308,3.525758795,-1.525704327
pop05760_sample00001,2048,2.16212962,2.456805569,2.912264309,3.053505336,83.48797887,4.075019812,9.107299973,0.050307557,34.66899308,3.525758795,-1.525704327
pop05760_sample00002,4096,2.16212962,2.456805569,2.912264309,3.053505336,83.48797887,4.075019812,9.107299973,0.050307557,34.66899308,3.525758795,-1.525704327
pop05760_sample00003,6144,2.16212962,2.456805569,2.912264309,3.053505336,83.48797887,4.075019812,9.107299973,0.050307557,34.66899308,3.525758795,-1.525704327
pop05760_sample00004,8192,2.16212962,2.456805569,2.912264309,3.053505336,83.48797887,4.075019812,9.107299973,0.050307557,34.66899308,3.525758795,-1.525704327
pop05760_sample00005,10240,2.16212962,2.456805569,2.912264309,3.053505336,83.48797887,4.075019812,9.107299973,0.050307557,34.66899308,3.525758795,-1.525704327
pop05760_sample00006,12288,2.16212962,2.456805569,2.912264309,3.053505336,83.48797887,4.075019812,9.107299973,0.050307557,34.66899308,3.525758795,-1.525704327
pop05760_sample00007,14336,2.16212962,2.456805569,2.912264309,3.053505336,83.48797887,4.075019812,9.107299973,0.050307557,34.66899308,3.525758795,-1.525704327
pop05760_sample00008,16384,2.16212962,2.456805569,2.912264309,3.053505336,83.48797887,4.075019812,9.107299973,0.050307557,34.66899308,3.525758795,-1.525704327
